catch_wire_11.mp4, get_new
catch_wire_12.mp4, spin_first
catch_wire_13.mp4, spin_second
catch_wire_14.mp4, catch_wire
cut_11.mp4, cut
cut_12.mp4, cut
cut_13.mp4, cut
get_new_11.mp4, spin_first
get_new_12.mp4, catch_wire
pack_11.mp4, cut
put_on_mock_11.mp4, put_on_mock
put_on_mock_12.mp4, catch_wire
spin_first_11.mp4, spin_first
spin_second_11.mp4, spin_second
spin_second_12.mp4, put_on_mock
